seq1,seq2,max_identical_run
gu_28_chr16_1012605_1015496,gu_38_chr16_1478472_1481363,49
gu_28_chr16_1012605_1015496,gu_39_chr16_1532441_1535396,38
gu_28_chr16_1012605_1015496,gu_40_chr16_1611497_1614997,37
gu_28_chr16_1012605_1015496,gu_41_chr16_1634416_1637371,51
gu_28_chr16_1012605_1015496,gu_42_chr16_1700023_1702914,37
gu_28_chr16_1012605_1015496,gu_43_chr16_1753490_1756380,65
gu_28_chr16_1012605_1015496,gu_44_chr16_1779141_1782038,37
gu_28_chr16_1012605_1015496,gu_45_chr16_1805339_1808293,27
gu_28_chr16_1012605_1015496,gu_46_chr16_1857162_1860116,25
gu_28_chr16_1012605_1015496,gu_47_chr16_1914205_1917158,37
gu_28_chr16_1012605_1015496,gu_48_chr16_1937007_1939889,35
gu_28_chr16_1012605_1015496,gu_49_chr16_1985267_1988159,65
gu_28_chr16_1012605_1015496,gu_50_chr16_2007994_2010884,37
gu_28_chr16_1012605_1015496,gu_51_chr16_2060222_2063114,37
gu_28_chr16_1012605_1015496,gu_52_chr16_2086065_2089020,65
gu_28_chr16_1012605_1015496,gu_53_chr16_2125730_2128685,37
gu_28_chr16_1012605_1015496,gu_54_chr16_2147841_2150731,27
gu_28_chr16_1012605_1015496,gu_55_chr16_2198378_2201866,47
gu_28_chr16_1012605_1015496,gu_56_chr16_2240550_2244018,41
gu_28_chr16_1012605_1015496,gu_57_chr16_2271535_2274424,51
gu_28_chr16_1012605_1015496,gu_58_chr16_2312053_2314945,31
gu_28_chr16_1012605_1015496,gu_59_chr16_2326924_2329816,51
gu_28_chr16_1012605_1015496,gu_60_chr16_2358646_2361538,43
gu_28_chr16_1012605_1015496,gu_61_chr16_2387151_2390041,27
gu_28_chr16_1012605_1015496,gu_62_chr16_2408616_2411507,51
gu_28_chr16_1012605_1015496,gu_63_chr16_2423161_2426041,44
gu_28_chr16_1012605_1015496,gu_64_chr16_2446093_2466060,37
gu_28_chr16_1012605_1015496,gu_65_chr16_2495946_2515081,37
gu_28_chr16_1012605_1015496,gu_66_chr16_2556796_2559687,47
gu_28_chr16_1012605_1015496,gu_67_chr16_2579788_2582680,43
gu_28_chr16_1012605_1015496,gu_68_chr16_2628967_2631922,53
gu_28_chr16_1012605_1015496,gu_69_chr16_2651613_2654566,41
gu_28_chr16_1012605_1015496,gu_70_chr16_2738964_2741917,37
gu_28_chr16_1012605_1015496,gu_71_chr16_2767650_2770541,42
gu_28_chr16_1012605_1015496,gu_72_chr16_2793706_2796661,46
gu_28_chr16_1012605_1015496,gu_73_chr16_2820672_2823625,37
gu_28_chr16_1012605_1015496,gu_74_chr16_2850751_2853706,47
gu_28_chr16_1012605_1015496,gu_75_chr16_2873168_2876669,37
gu_28_chr16_1012605_1015496,gu_76_chr16_2925767_2928657,39
gu_28_chr16_1012605_1015496,gu_77_chr16_2951319_2954209,51
gu_28_chr16_1012605_1015496,gu_78_chr16_2978765_2981719,51
gu_28_chr16_1012605_1015496,gu_79_chr16_3006500_3009392,51
gu_28_chr16_1012605_1015496,gu_80_chr16_3030148_3033041,37
gu_28_chr16_1012605_1015496,gu_81_chr16_3050921_3053875,27
gu_28_chr16_1012605_1015496,gu_82_chr16_3087392_3090284,65
gu_28_chr16_1012605_1015496,gu_83_chr16_3127650_3130532,65
gu_28_chr16_1012605_1015496,gu_84_chr16_3165391_3168282,43
gu_28_chr16_1012605_1015496,gu_85_chr16_3180891_3183846,37
gu_28_chr16_1012605_1015496,gu_86_chr16_3227120_3230009,51
gu_28_chr16_1012605_1015496,gu_87_chr16_3281440_3284332,37
gu_28_chr16_1012605_1015496,gu_88_chr16_3380634_3383525,28
gu_28_chr16_1012605_1015496,gu_89_chr16_3399519_3402410,51
gu_28_chr16_1012605_1015496,gu_90_chr16_3430734_3433690,65
gu_28_chr16_1012605_1015496,gu_92_chr16_3462961_3465851,44
gu_28_chr16_1012605_1015496,gu_94_chr16_3566394_3569285,61
gu_28_chr16_1012605_1015496,gu_95_chr16_3607948_3610839,65
gu_28_chr16_1012605_1015496,gu_96_chr16_3651224_3654115,65
gu_28_chr16_1012605_1015496,gu_97_chr16_3714670_3717624,37
gu_28_chr16_1012605_1015496,gu_98_chr16_3731309_3734191,65
gu_28_chr16_1012605_1015496,gu_99_chr16_3794061_3797015,42
gu_28_chr16_1012605_1015496,gu_100_chr16_3849542_3852497,50
gu_28_chr16_1012605_1015496,gu_101_chr16_3903539_3906431,65
gu_28_chr16_1012605_1015496,gu_103_chr16_3988921_3991803,37
gu_28_chr16_1012605_1015496,gu_104_chr16_4063763_4066654,49
gu_28_chr16_1012605_1015496,gu_376_chr36_2336066_2339531,28
gu_29_chr16_1061814_1064760,gu_30_chr16_1110691_1113582,63
gu_29_chr16_1061814_1064760,gu_31_chr16_1164729_1167683,48
gu_29_chr16_1061814_1064760,gu_32_chr16_1198313_1201269,33
gu_29_chr16_1061814_1064760,gu_33_chr16_1289411_1292908,47
gu_29_chr16_1061814_1064760,gu_35_chr16_1374654_1377546,48
gu_29_chr16_1061814_1064760,gu_36_chr16_1408215_1411107,38
gu_29_chr16_1061814_1064760,gu_37_chr16_1435216_1438107,48
gu_29_chr16_1061814_1064760,gu_38_chr16_1478472_1481363,63
gu_29_chr16_1061814_1064760,gu_42_chr16_1700023_1702914,48
gu_29_chr16_1061814_1064760,gu_43_chr16_1753490_1756380,60
gu_29_chr16_1061814_1064760,gu_44_chr16_1779141_1782038,63
gu_29_chr16_1061814_1064760,gu_45_chr16_1805339_1808293,39
gu_29_chr16_1061814_1064760,gu_46_chr16_1857162_1860116,42
gu_29_chr16_1061814_1064760,gu_47_chr16_1914205_1917158,48
gu_29_chr16_1061814_1064760,gu_50_chr16_2007994_2010884,102
gu_29_chr16_1061814_1064760,gu_51_chr16_2060222_2063114,48
gu_29_chr16_1061814_1064760,gu_52_chr16_2086065_2089020,48
gu_29_chr16_1061814_1064760,gu_53_chr16_2125730_2128685,48
gu_29_chr16_1061814_1064760,gu_54_chr16_2147841_2150731,48
gu_29_chr16_1061814_1064760,gu_55_chr16_2198378_2201866,48
gu_29_chr16_1061814_1064760,gu_56_chr16_2240550_2244018,48
gu_29_chr16_1061814_1064760,gu_57_chr16_2271535_2274424,30
gu_29_chr16_1061814_1064760,gu_58_chr16_2312053_2314945,48
gu_29_chr16_1061814_1064760,gu_60_chr16_2358646_2361538,90
gu_29_chr16_1061814_1064760,gu_61_chr16_2387151_2390041,48
gu_29_chr16_1061814_1064760,gu_62_chr16_2408616_2411507,63
gu_29_chr16_1061814_1064760,gu_63_chr16_2423161_2426041,48
gu_29_chr16_1061814_1064760,gu_64_chr16_2446093_2466060,28
gu_29_chr16_1061814_1064760,gu_65_chr16_2495946_2515081,38
gu_29_chr16_1061814_1064760,gu_66_chr16_2556796_2559687,102
gu_29_chr16_1061814_1064760,gu_68_chr16_2628967_2631922,41
gu_29_chr16_1061814_1064760,gu_70_chr16_2738964_2741917,38
gu_29_chr16_1061814_1064760,gu_71_chr16_2767650_2770541,46
gu_29_chr16_1061814_1064760,gu_73_chr16_2820672_2823625,45
gu_29_chr16_1061814_1064760,gu_74_chr16_2850751_2853706,48
gu_29_chr16_1061814_1064760,gu_76_chr16_2925767_2928657,59
gu_29_chr16_1061814_1064760,gu_78_chr16_2978765_2981719,46
gu_29_chr16_1061814_1064760,gu_80_chr16_3030148_3033041,48
gu_29_chr16_1061814_1064760,gu_81_chr16_3050921_3053875,59
gu_29_chr16_1061814_1064760,gu_82_chr16_3087392_3090284,48
gu_29_chr16_1061814_1064760,gu_85_chr16_3180891_3183846,30
gu_29_chr16_1061814_1064760,gu_87_chr16_3281440_3284332,63
gu_29_chr16_1061814_1064760,gu_88_chr16_3380634_3383525,48
gu_29_chr16_1061814_1064760,gu_90_chr16_3430734_3433690,29
gu_29_chr16_1061814_1064760,gu_92_chr16_3462961_3465851,48
gu_29_chr16_1061814_1064760,gu_93_chr16_3512119_3515072,63
gu_29_chr16_1061814_1064760,gu_94_chr16_3566394_3569285,48
gu_29_chr16_1061814_1064760,gu_95_chr16_3607948_3610839,63
gu_29_chr16_1061814_1064760,gu_96_chr16_3651224_3654115,48
gu_29_chr16_1061814_1064760,gu_97_chr16_3714670_3717624,48
gu_29_chr16_1061814_1064760,gu_98_chr16_3731309_3734191,48
gu_29_chr16_1061814_1064760,gu_99_chr16_3794061_3797015,63
gu_29_chr16_1061814_1064760,gu_100_chr16_3849542_3852497,26
gu_29_chr16_1061814_1064760,gu_101_chr16_3903539_3906431,48
gu_29_chr16_1061814_1064760,gu_102_chr16_3943581_3947002,72
gu_29_chr16_1061814_1064760,gu_103_chr16_3988921_3991803,48
gu_29_chr16_1061814_1064760,gu_104_chr16_4063763_4066654,95
gu_29_chr16_1061814_1064760,gu_109_chr24_271902_274480,23
gu_29_chr16_1061814_1064760,gu_222_chr30_6272448_6275937,23
gu_29_chr16_1061814_1064760,gu_235_chr30_9152098_9155525,27
gu_29_chr16_1061814_1064760,gu_252_chr31_3841994_3845480,23
gu_29_chr16_1061814_1064760,gu_280_chr33_1940682_1944118,23
gu_29_chr16_1061814_1064760,gu_318_chr34_1619802_1623535,23
gu_29_chr16_1061814_1064760,gu_338_chr35_2509685_2513079,23
gu_29_chr16_1061814_1064760,gu_354_chr35_3126591_3129985,23
gu_30_chr16_1110691_1113582,gu_31_chr16_1164729_1167683,62
gu_30_chr16_1110691_1113582,gu_32_chr16_1198313_1201269,87
gu_30_chr16_1110691_1113582,gu_33_chr16_1289411_1292908,54
gu_30_chr16_1110691_1113582,gu_34_chr16_1310272_1313163,37
gu_30_chr16_1110691_1113582,gu_35_chr16_1374654_1377546,65
gu_30_chr16_1110691_1113582,gu_36_chr16_1408215_1411107,55
gu_30_chr16_1110691_1113582,gu_37_chr16_1435216_1438107,73
gu_30_chr16_1110691_1113582,gu_38_chr16_1478472_1481363,105
gu_30_chr16_1110691_1113582,gu_39_chr16_1532441_1535396,65
gu_30_chr16_1110691_1113582,gu_40_chr16_1611497_1614997,38
gu_30_chr16_1110691_1113582,gu_41_chr16_1634416_1637371,26
gu_30_chr16_1110691_1113582,gu_42_chr16_1700023_1702914,70
gu_30_chr16_1110691_1113582,gu_43_chr16_1753490_1756380,60
gu_30_chr16_1110691_1113582,gu_44_chr16_1779141_1782038,70
gu_30_chr16_1110691_1113582,gu_45_chr16_1805339_1808293,70
gu_30_chr16_1110691_1113582,gu_46_chr16_1857162_1860116,65
gu_30_chr16_1110691_1113582,gu_47_chr16_1914205_1917158,62
gu_30_chr16_1110691_1113582,gu_48_chr16_1937007_1939889,45
gu_30_chr16_1110691_1113582,gu_49_chr16_1985267_1988159,37
gu_30_chr16_1110691_1113582,gu_50_chr16_2007994_2010884,70
gu_30_chr16_1110691_1113582,gu_51_chr16_2060222_2063114,73
gu_30_chr16_1110691_1113582,gu_52_chr16_2086065_2089020,67
gu_30_chr16_1110691_1113582,gu_53_chr16_2125730_2128685,62
gu_30_chr16_1110691_1113582,gu_54_chr16_2147841_2150731,66
gu_30_chr16_1110691_1113582,gu_55_chr16_2198378_2201866,62
gu_30_chr16_1110691_1113582,gu_56_chr16_2240550_2244018,87
gu_30_chr16_1110691_1113582,gu_57_chr16_2271535_2274424,38
gu_30_chr16_1110691_1113582,gu_58_chr16_2312053_2314945,57
gu_30_chr16_1110691_1113582,gu_59_chr16_2326924_2329816,26
gu_30_chr16_1110691_1113582,gu_60_chr16_2358646_2361538,56
gu_30_chr16_1110691_1113582,gu_61_chr16_2387151_2390041,71
gu_30_chr16_1110691_1113582,gu_62_chr16_2408616_2411507,96
gu_30_chr16_1110691_1113582,gu_63_chr16_2423161_2426041,55
gu_30_chr16_1110691_1113582,gu_64_chr16_2446093_2466060,38
gu_30_chr16_1110691_1113582,gu_65_chr16_2495946_2515081,74
gu_30_chr16_1110691_1113582,gu_66_chr16_2556796_2559687,76
gu_30_chr16_1110691_1113582,gu_67_chr16_2579788_2582680,45
gu_30_chr16_1110691_1113582,gu_68_chr16_2628967_2631922,83
gu_30_chr16_1110691_1113582,gu_69_chr16_2651613_2654566,59
gu_30_chr16_1110691_1113582,gu_70_chr16_2738964_2741917,75
gu_30_chr16_1110691_1113582,gu_71_chr16_2767650_2770541,38
gu_30_chr16_1110691_1113582,gu_72_chr16_2793706_2796661,38
gu_30_chr16_1110691_1113582,gu_73_chr16_2820672_2823625,62
gu_30_chr16_1110691_1113582,gu_74_chr16_2850751_2853706,72
gu_30_chr16_1110691_1113582,gu_75_chr16_2873168_2876669,38
gu_30_chr16_1110691_1113582,gu_76_chr16_2925767_2928657,75
gu_30_chr16_1110691_1113582,gu_77_chr16_2951319_2954209,26
gu_30_chr16_1110691_1113582,gu_78_chr16_2978765_2981719,36
gu_30_chr16_1110691_1113582,gu_79_chr16_3006500_3009392,43
gu_30_chr16_1110691_1113582,gu_80_chr16_3030148_3033041,62
gu_30_chr16_1110691_1113582,gu_81_chr16_3050921_3053875,55
gu_30_chr16_1110691_1113582,gu_82_chr16_3087392_3090284,60
gu_30_chr16_1110691_1113582,gu_83_chr16_3127650_3130532,37
gu_30_chr16_1110691_1113582,gu_84_chr16_3165391_3168282,45
gu_30_chr16_1110691_1113582,gu_85_chr16_3180891_3183846,38
gu_30_chr16_1110691_1113582,gu_86_chr16_3227120_3230009,65
gu_30_chr16_1110691_1113582,gu_87_chr16_3281440_3284332,112
gu_30_chr16_1110691_1113582,gu_88_chr16_3380634_3383525,66
gu_30_chr16_1110691_1113582,gu_89_chr16_3399519_3402410,29
gu_30_chr16_1110691_1113582,gu_90_chr16_3430734_3433690,72
gu_30_chr16_1110691_1113582,gu_92_chr16_3462961_3465851,62
gu_30_chr16_1110691_1113582,gu_93_chr16_3512119_3515072,105
gu_30_chr16_1110691_1113582,gu_94_chr16_3566394_3569285,62
gu_30_chr16_1110691_1113582,gu_95_chr16_3607948_3610839,105
gu_30_chr16_1110691_1113582,gu_96_chr16_3651224_3654115,77
gu_30_chr16_1110691_1113582,gu_97_chr16_3714670_3717624,83
gu_30_chr16_1110691_1113582,gu_98_chr16_3731309_3734191,69
gu_30_chr16_1110691_1113582,gu_99_chr16_3794061_3797015,105
gu_30_chr16_1110691_1113582,gu_100_chr16_3849542_3852497,30
gu_30_chr16_1110691_1113582,gu_101_chr16_3903539_3906431,69
gu_30_chr16_1110691_1113582,gu_102_chr16_3943581_3947002,41
gu_30_chr16_1110691_1113582,gu_103_chr16_3988921_3991803,70
gu_30_chr16_1110691_1113582,gu_104_chr16_4063763_4066654,56
gu_31_chr16_1164729_1167683,gu_32_chr16_1198313_1201269,44
gu_31_chr16_1164729_1167683,gu_33_chr16_1289411_1292908,54
gu_31_chr16_1164729_1167683,gu_34_chr16_1310272_1313163,37
gu_31_chr16_1164729_1167683,gu_35_chr16_1374654_1377546,70
gu_31_chr16_1164729_1167683,gu_36_chr16_1408215_1411107,45
gu_31_chr16_1164729_1167683,gu_37_chr16_1435216_1438107,72
gu_31_chr16_1164729_1167683,gu_38_chr16_1478472_1481363,62
gu_31_chr16_1164729_1167683,gu_39_chr16_1532441_1535396,38
gu_31_chr16_1164729_1167683,gu_40_chr16_1611497_1614997,41
gu_31_chr16_1164729_1167683,gu_41_chr16_1634416_1637371,27
gu_31_chr16_1164729_1167683,gu_42_chr16_1700023_1702914,74
gu_31_chr16_1164729_1167683,gu_43_chr16_1753490_1756380,55
gu_31_chr16_1164729_1167683,gu_44_chr16_1779141_1782038,56
gu_31_chr16_1164729_1167683,gu_45_chr16_1805339_1808293,62
gu_31_chr16_1164729_1167683,gu_46_chr16_1857162_1860116,70
gu_31_chr16_1164729_1167683,gu_47_chr16_1914205_1917158,74
gu_31_chr16_1164729_1167683,gu_48_chr16_1937007_1939889,36
gu_31_chr16_1164729_1167683,gu_49_chr16_1985267_1988159,37
gu_31_chr16_1164729_1167683,gu_50_chr16_2007994_2010884,56
gu_31_chr16_1164729_1167683,gu_51_chr16_2060222_2063114,56
gu_31_chr16_1164729_1167683,gu_52_chr16_2086065_2089020,68
gu_31_chr16_1164729_1167683,gu_53_chr16_2125730_2128685,71
gu_31_chr16_1164729_1167683,gu_54_chr16_2147841_2150731,62
gu_31_chr16_1164729_1167683,gu_55_chr16_2198378_2201866,66
gu_31_chr16_1164729_1167683,gu_56_chr16_2240550_2244018,70
gu_31_chr16_1164729_1167683,gu_57_chr16_2271535_2274424,65
gu_31_chr16_1164729_1167683,gu_58_chr16_2312053_2314945,57
gu_31_chr16_1164729_1167683,gu_59_chr16_2326924_2329816,27
gu_31_chr16_1164729_1167683,gu_60_chr16_2358646_2361538,41
gu_31_chr16_1164729_1167683,gu_61_chr16_2387151_2390041,55
gu_31_chr16_1164729_1167683,gu_62_chr16_2408616_2411507,53
gu_31_chr16_1164729_1167683,gu_63_chr16_2423161_2426041,55
gu_31_chr16_1164729_1167683,gu_64_chr16_2446093_2466060,47
gu_31_chr16_1164729_1167683,gu_65_chr16_2495946_2515081,67
gu_31_chr16_1164729_1167683,gu_66_chr16_2556796_2559687,55
gu_31_chr16_1164729_1167683,gu_67_chr16_2579788_2582680,36
gu_31_chr16_1164729_1167683,gu_68_chr16_2628967_2631922,62
gu_31_chr16_1164729_1167683,gu_69_chr16_2651613_2654566,32
gu_31_chr16_1164729_1167683,gu_70_chr16_2738964_2741917,62
gu_31_chr16_1164729_1167683,gu_71_chr16_2767650_2770541,49
gu_31_chr16_1164729_1167683,gu_72_chr16_2793706_2796661,38
gu_31_chr16_1164729_1167683,gu_73_chr16_2820672_2823625,87
gu_31_chr16_1164729_1167683,gu_74_chr16_2850751_2853706,61
gu_31_chr16_1164729_1167683,gu_75_chr16_2873168_2876669,41
gu_31_chr16_1164729_1167683,gu_76_chr16_2925767_2928657,55
gu_31_chr16_1164729_1167683,gu_77_chr16_2951319_2954209,27
gu_31_chr16_1164729_1167683,gu_78_chr16_2978765_2981719,47
gu_31_chr16_1164729_1167683,gu_79_chr16_3006500_3009392,26
gu_31_chr16_1164729_1167683,gu_80_chr16_3030148_3033041,67
gu_31_chr16_1164729_1167683,gu_81_chr16_3050921_3053875,55
gu_31_chr16_1164729_1167683,gu_82_chr16_3087392_3090284,55
gu_31_chr16_1164729_1167683,gu_83_chr16_3127650_3130532,37
gu_31_chr16_1164729_1167683,gu_84_chr16_3165391_3168282,36
gu_31_chr16_1164729_1167683,gu_85_chr16_3180891_3183846,65
gu_31_chr16_1164729_1167683,gu_86_chr16_3227120_3230009,38
gu_31_chr16_1164729_1167683,gu_87_chr16_3281440_3284332,62
gu_31_chr16_1164729_1167683,gu_88_chr16_3380634_3383525,62
gu_31_chr16_1164729_1167683,gu_89_chr16_3399519_3402410,29
gu_31_chr16_1164729_1167683,gu_90_chr16_3430734_3433690,52
gu_31_chr16_1164729_1167683,gu_92_chr16_3462961_3465851,66
gu_31_chr16_1164729_1167683,gu_93_chr16_3512119_3515072,62
gu_31_chr16_1164729_1167683,gu_94_chr16_3566394_3569285,69
gu_31_chr16_1164729_1167683,gu_95_chr16_3607948_3610839,62
gu_31_chr16_1164729_1167683,gu_96_chr16_3651224_3654115,62
gu_31_chr16_1164729_1167683,gu_97_chr16_3714670_3717624,74
gu_31_chr16_1164729_1167683,gu_98_chr16_3731309_3734191,59
gu_31_chr16_1164729_1167683,gu_99_chr16_3794061_3797015,62
gu_31_chr16_1164729_1167683,gu_101_chr16_3903539_3906431,70
gu_31_chr16_1164729_1167683,gu_102_chr16_3943581_3947002,41
gu_31_chr16_1164729_1167683,gu_103_chr16_3988921_3991803,59
gu_31_chr16_1164729_1167683,gu_104_chr16_4063763_4066654,55
gu_32_chr16_1198313_1201269,gu_33_chr16_1289411_1292908,40
gu_32_chr16_1198313_1201269,gu_34_chr16_1310272_1313163,65
gu_32_chr16_1198313_1201269,gu_35_chr16_1374654_1377546,51
gu_32_chr16_1198313_1201269,gu_36_chr16_1408215_1411107,55
gu_32_chr16_1198313_1201269,gu_37_chr16_1435216_1438107,72
gu_32_chr16_1198313_1201269,gu_38_chr16_1478472_1481363,56
gu_32_chr16_1198313_1201269,gu_39_chr16_1532441_1535396,37
gu_32_chr16_1198313_1201269,gu_40_chr16_1611497_1614997,37
gu_32_chr16_1198313_1201269,gu_41_chr16_1634416_1637371,43
gu_32_chr16_1198313_1201269,gu_42_chr16_1700023_1702914,69
gu_32_chr16_1198313_1201269,gu_43_chr16_1753490_1756380,69
gu_32_chr16_1198313_1201269,gu_44_chr16_1779141_1782038,69
gu_32_chr16_1198313_1201269,gu_45_chr16_1805339_1808293,41
gu_32_chr16_1198313_1201269,gu_46_chr16_1857162_1860116,65
gu_32_chr16_1198313_1201269,gu_47_chr16_1914205_1917158,44
gu_32_chr16_1198313_1201269,gu_48_chr16_1937007_1939889,35
gu_32_chr16_1198313_1201269,gu_49_chr16_1985267_1988159,65
gu_32_chr16_1198313_1201269,gu_50_chr16_2007994_2010884,69
gu_32_chr16_1198313_1201269,gu_51_chr16_2060222_2063114,72
gu_32_chr16_1198313_1201269,gu_52_chr16_2086065_2089020,97
gu_32_chr16_1198313_1201269,gu_53_chr16_2125730_2128685,44
gu_32_chr16_1198313_1201269,gu_54_chr16_2147841_2150731,39
gu_32_chr16_1198313_1201269,gu_55_chr16_2198378_2201866,54
gu_32_chr16_1198313_1201269,gu_56_chr16_2240550_2244018,91
gu_32_chr16_1198313_1201269,gu_57_chr16_2271535_2274424,37
gu_32_chr16_1198313_1201269,gu_58_chr16_2312053_2314945,34
gu_32_chr16_1198313_1201269,gu_59_chr16_2326924_2329816,41
gu_32_chr16_1198313_1201269,gu_60_chr16_2358646_2361538,56
gu_32_chr16_1198313_1201269,gu_61_chr16_2387151_2390041,71
gu_32_chr16_1198313_1201269,gu_62_chr16_2408616_2411507,53
gu_32_chr16_1198313_1201269,gu_63_chr16_2423161_2426041,82
gu_32_chr16_1198313_1201269,gu_64_chr16_2446093_2466060,37
gu_32_chr16_1198313_1201269,gu_65_chr16_2495946_2515081,70
gu_32_chr16_1198313_1201269,gu_66_chr16_2556796_2559687,86
gu_32_chr16_1198313_1201269,gu_67_chr16_2579788_2582680,35
gu_32_chr16_1198313_1201269,gu_68_chr16_2628967_2631922,68
gu_32_chr16_1198313_1201269,gu_69_chr16_2651613_2654566,31
gu_32_chr16_1198313_1201269,gu_70_chr16_2738964_2741917,39
gu_32_chr16_1198313_1201269,gu_71_chr16_2767650_2770541,37
gu_32_chr16_1198313_1201269,gu_72_chr16_2793706_2796661,39
gu_32_chr16_1198313_1201269,gu_73_chr16_2820672_2823625,44
gu_32_chr16_1198313_1201269,gu_74_chr16_2850751_2853706,82
gu_32_chr16_1198313_1201269,gu_75_chr16_2873168_2876669,37
gu_32_chr16_1198313_1201269,gu_76_chr16_2925767_2928657,75
gu_32_chr16_1198313_1201269,gu_77_chr16_2951319_2954209,38
gu_32_chr16_1198313_1201269,gu_78_chr16_2978765_2981719,35
gu_32_chr16_1198313_1201269,gu_79_chr16_3006500_3009392,26
gu_32_chr16_1198313_1201269,gu_80_chr16_3030148_3033041,61
gu_32_chr16_1198313_1201269,gu_81_chr16_3050921_3053875,52
gu_32_chr16_1198313_1201269,gu_82_chr16_3087392_3090284,90
gu_32_chr16_1198313_1201269,gu_83_chr16_3127650_3130532,65
gu_32_chr16_1198313_1201269,gu_84_chr16_3165391_3168282,35
gu_32_chr16_1198313_1201269,gu_85_chr16_3180891_3183846,37
gu_32_chr16_1198313_1201269,gu_86_chr16_3227120_3230009,37
gu_32_chr16_1198313_1201269,gu_87_chr16_3281440_3284332,82
gu_32_chr16_1198313_1201269,gu_88_chr16_3380634_3383525,39
gu_32_chr16_1198313_1201269,gu_89_chr16_3399519_3402410,35
gu_32_chr16_1198313_1201269,gu_90_chr16_3430734_3433690,102
gu_32_chr16_1198313_1201269,gu_92_chr16_3462961_3465851,52
gu_32_chr16_1198313_1201269,gu_93_chr16_3512119_3515072,49
gu_32_chr16_1198313_1201269,gu_94_chr16_3566394_3569285,63
gu_32_chr16_1198313_1201269,gu_95_chr16_3607948_3610839,99
gu_32_chr16_1198313_1201269,gu_96_chr16_3651224_3654115,99
gu_32_chr16_1198313_1201269,gu_97_chr16_3714670_3717624,82
gu_32_chr16_1198313_1201269,gu_98_chr16_3731309_3734191,99
gu_32_chr16_1198313_1201269,gu_99_chr16_3794061_3797015,72
gu_32_chr16_1198313_1201269,gu_101_chr16_3903539_3906431,99
gu_32_chr16_1198313_1201269,gu_102_chr16_3943581_3947002,29
gu_32_chr16_1198313_1201269,gu_103_chr16_3988921_3991803,69
gu_32_chr16_1198313_1201269,gu_104_chr16_4063763_4066654,56
gu_33_chr16_1289411_1292908,gu_34_chr16_1310272_1313163,40
gu_33_chr16_1289411_1292908,gu_35_chr16_1374654_1377546,54
gu_33_chr16_1289411_1292908,gu_36_chr16_1408215_1411107,37
gu_33_chr16_1289411_1292908,gu_37_chr16_1435216_1438107,41
gu_33_chr16_1289411_1292908,gu_38_chr16_1478472_1481363,54
gu_33_chr16_1289411_1292908,gu_39_chr16_1532441_1535396,28
gu_33_chr16_1289411_1292908,gu_40_chr16_1611497_1614997,72
gu_33_chr16_1289411_1292908,gu_41_chr16_1634416_1637371,27
gu_33_chr16_1289411_1292908,gu_42_chr16_1700023_1702914,54
gu_33_chr16_1289411_1292908,gu_43_chr16_1753490_1756380,54
gu_33_chr16_1289411_1292908,gu_44_chr16_1779141_1782038,54
gu_33_chr16_1289411_1292908,gu_45_chr16_1805339_1808293,38
gu_33_chr16_1289411_1292908,gu_46_chr16_1857162_1860116,41
gu_33_chr16_1289411_1292908,gu_47_chr16_1914205_1917158,54
gu_33_chr16_1289411_1292908,gu_48_chr16_1937007_1939889,28
gu_33_chr16_1289411_1292908,gu_49_chr16_1985267_1988159,40
gu_33_chr16_1289411_1292908,gu_50_chr16_2007994_2010884,54
gu_33_chr16_1289411_1292908,gu_51_chr16_2060222_2063114,30
gu_33_chr16_1289411_1292908,gu_52_chr16_2086065_2089020,54
gu_33_chr16_1289411_1292908,gu_53_chr16_2125730_2128685,54
gu_33_chr16_1289411_1292908,gu_54_chr16_2147841_2150731,54
gu_33_chr16_1289411_1292908,gu_55_chr16_2198378_2201866,54
gu_33_chr16_1289411_1292908,gu_56_chr16_2240550_2244018,54
gu_33_chr16_1289411_1292908,gu_57_chr16_2271535_2274424,28
gu_33_chr16_1289411_1292908,gu_58_chr16_2312053_2314945,54
gu_33_chr16_1289411_1292908,gu_59_chr16_2326924_2329816,25
gu_33_chr16_1289411_1292908,gu_60_chr16_2358646_2361538,27
gu_33_chr16_1289411_1292908,gu_61_chr16_2387151_2390041,54
gu_33_chr16_1289411_1292908,gu_62_chr16_2408616_2411507,44
gu_33_chr16_1289411_1292908,gu_63_chr16_2423161_2426041,54
gu_33_chr16_1289411_1292908,gu_64_chr16_2446093_2466060,28
gu_33_chr16_1289411_1292908,gu_65_chr16_2495946_2515081,28
gu_33_chr16_1289411_1292908,gu_66_chr16_2556796_2559687,54
gu_33_chr16_1289411_1292908,gu_67_chr16_2579788_2582680,28
gu_33_chr16_1289411_1292908,gu_68_chr16_2628967_2631922,40
gu_33_chr16_1289411_1292908,gu_69_chr16_2651613_2654566,28
gu_33_chr16_1289411_1292908,gu_70_chr16_2738964_2741917,37
gu_33_chr16_1289411_1292908,gu_71_chr16_2767650_2770541,28
gu_33_chr16_1289411_1292908,gu_72_chr16_2793706_2796661,29
gu_33_chr16_1289411_1292908,gu_73_chr16_2820672_2823625,52
gu_33_chr16_1289411_1292908,gu_74_chr16_2850751_2853706,54
gu_33_chr16_1289411_1292908,gu_75_chr16_2873168_2876669,28
gu_33_chr16_1289411_1292908,gu_76_chr16_2925767_2928657,54
gu_33_chr16_1289411_1292908,gu_78_chr16_2978765_2981719,28
